order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00777,777,290,CUST_0290,2023-10-01,2023-10-12T02:09:00.000Z,PROD_139,139,8,1,63.90,263.66,336.60,128.86,20.92,45.01,0.00,processing,SHIPPED,credit_card,8919 Oak Ave,,TRK716170
ORD_00778,778,27,CUST_0027,10/19/2023,,PROD_153,164,9,5,351.20,305.91,855.18,348.52,5.19,27.32,0.00,,SHIPPED,debit_card,9511 Main St,,
ORD_00779,779,125,CUST_0125,5/18/2023,2023-11-16T23:43:00.000Z,PROD_006,78,3,4,467.48,413.99,597.99,350.11,22.82,15.74,0.00,pending,SHIPPED,paypal,8410 Oak Ave,Special delivery instructions,TRK624461
ORD_00780,780,298,CUST_0298,2023-04-22,2023-03-02T07:25:00.000Z,PROD_061,24,9,1,114.93,386.57,509.07,277.86,19.20,20.17,0.00,,delivered,bank_transfer,839 Oak Ave,,TRK332970
ORD_00781,781,398,CUST_0398,2023-01-20,2023-11-08T10:17:00.000Z,PROD_109,148,10,1,82.84,413.90,447.77,182.13,0.00,24.08,0.00,pending,,debit_card,9856 Pine Rd,Special delivery instructions,TRK375166
ORD_00782,782,148,CUST_0148,2023-09-26,2023-07-21T06:53:00.000Z,PROD_173,39,3,4,70.69,72.69,220.61,220.60,17.94,5.83,0.00,delivered,returned,debit_card,7586 Pine Rd,Special delivery instructions,
ORD_00783,783,177,CUST_0177,,,PROD_021,160,6,4,24.05,140.31,153.07,653.39,5.76,46.98,22.61,delivered,delivered,bank_transfer,5391 Oak Ave,,TRK229257
ORD_00784,784,120,CUST_0120,,2023-08-09T22:52:00.000Z,PROD_071,105,2,1,261.61,212.73,1013.68,817.45,17.03,44.24,0.00,delivered,pending,paypal,1776 Oak Ave,,TRK531759
ORD_00785,785,61,CUST_0061,12/10/2023,,PROD_001,151,3,5,292.33,357.89,186.50,216.40,0.00,25.87,0.00,CANCELLED,returned,credit_card,8430 Pine Rd,,TRK456114
ORD_00786,786,89,CUST_0089,10/23/2023,2023-06-09T05:17:00.000Z,PROD_146,2,6,5,465.00,276.40,103.65,277.75,21.64,41.34,0.00,delivered,pending,bank_transfer,5185 Pine Rd,,TRK993371
ORD_00787,787,423,CUST_0423,10/12/2023,,PROD_082,5,5,3,105.61,184.39,1042.09,770.89,0.00,7.71,0.00,pending,processing,debit_card,4023 Main St,,
ORD_00788,788,50,CUST_0050,2023-12-12,2023-07-05T08:09:00.000Z,PROD_100,184,8,4,87.40,288.46,233.44,234.10,0.00,51.89,27.44,pending,delivered,paypal,8218 Pine Rd,,
ORD_00789,789,115,CUST_0115,11/22/2023,2023-05-13T21:15:00.000Z,PROD_006,63,2,5,402.94,176.91,584.39,108.29,24.94,41.84,0.00,CANCELLED,delivered,bank_transfer,2980 Pine Rd,,TRK413912
ORD_00790,790,416,CUST_0416,6/15/2023,2023-06-22T14:13:00.000Z,PROD_022,164,7,2,377.67,335.14,267.11,337.70,18.56,40.89,0.00,,CANCELLED,credit_card,1705 Pine Rd,,TRK412574
ORD_00791,791,321,CUST_0321,,2023-09-15T01:32:00.000Z,PROD_186,200,9,3,380.45,120.36,283.03,482.26,10.45,13.84,0.00,returned,processing,credit_card,78 Pine Rd,,
ORD_00792,792,91,CUST_0091,,2023-11-07T10:48:00.000Z,PROD_200,187,4,3,350.16,121.30,683.27,569.63,14.61,33.76,23.65,processing,CANCELLED,bank_transfer,9002 Pine Rd,Special delivery instructions,
ORD_00793,793,17,CUST_0017,2023-10-12,2023-06-03T16:34:00.000Z,PROD_167,125,5,1,359.75,294.04,717.50,334.61,0.00,5.14,47.14,pending,SHIPPED,bank_transfer,6247 Main St,,TRK355395
ORD_00794,794,147,CUST_0147,6/3/2023,2023-07-26T22:05:00.000Z,PROD_176,54,5,4,444.42,309.06,1036.38,669.11,0.00,12.99,44.29,returned,delivered,cash,5571 Main St,,TRK814289
ORD_00795,795,453,CUST_0453,1/2/2023,2023-11-15T05:34:00.000Z,PROD_101,22,1,1,23.34,361.25,912.52,291.72,16.57,29.81,0.00,CANCELLED,processing,credit_card,7866 Oak Ave,,TRK912267
ORD_00796,796,311,CUST_0311,10/28/2023,2023-10-27T05:39:00.000Z,PROD_192,2,9,5,329.33,35.40,452.41,532.73,22.49,47.51,31.82,CANCELLED,SHIPPED,bank_transfer,9991 Oak Ave,Special delivery instructions,
ORD_00797,797,63,CUST_0063,1/18/2023,2023-12-23T16:04:00.000Z,PROD_091,99,5,3,250.54,190.24,525.15,189.79,18.89,22.86,0.00,,,paypal,9770 Pine Rd,,
ORD_00798,798,296,CUST_0296,12/17/2023,2023-10-07T02:09:00.000Z,PROD_152,50,6,1,356.33,162.45,868.68,586.51,7.74,7.97,39.19,CANCELLED,processing,bank_transfer,6680 Main St,,TRK758487
ORD_00799,799,288,CUST_0288,10/23/2023,2023-12-13T02:13:00.000Z,PROD_020,20,6,5,142.96,327.94,907.12,205.36,18.25,13.91,45.44,,processing,cash,892 Pine Rd,,TRK539072
ORD_00800,800,232,CUST_0232,2023-06-30,2023-06-08T01:58:00.000Z,PROD_052,159,1,2,127.22,169.73,404.21,509.54,24.49,38.82,35.21,delivered,processing,debit_card,8650 Pine Rd,,
ORD_00801,801,86,CUST_0086,2023-10-12,2023-05-17T03:39:00.000Z,PROD_003,5,10,3,446.86,261.15,888.96,675.10,12.71,2.37,48.77,returned,pending,paypal,1383 Oak Ave,,TRK352729
ORD_00802,802,306,CUST_0306,7/7/2023,2023-10-09T03:58:00.000Z,PROD_197,108,3,2,25.10,70.63,632.01,751.12,24.84,14.69,0.00,pending,returned,bank_transfer,8904 Pine Rd,,
ORD_00803,803,23,CUST_0023,2023-09-14,,PROD_004,143,3,1,282.84,146.41,401.00,223.19,6.50,38.78,29.57,,delivered,credit_card,6921 Pine Rd,Special delivery instructions,
ORD_00804,804,392,CUST_0392,2023-05-31,2023-12-25T12:39:00.000Z,PROD_143,179,10,2,350.98,248.72,737.79,612.13,0.00,10.31,0.00,returned,CANCELLED,bank_transfer,2576 Main St,,
ORD_00805,805,231,CUST_0231,,,PROD_145,9,6,2,493.85,330.80,613.02,342.10,12.36,35.30,0.00,delivered,pending,cash,443 Oak Ave,,TRK188612
ORD_00806,806,117,CUST_0117,12/26/2023,,PROD_151,112,5,2,54.01,269.94,844.22,90.73,21.51,42.06,3.66,,CANCELLED,paypal,6864 Oak Ave,,TRK241514
ORD_00807,807,236,CUST_0236,2023-06-15,2023-07-11T22:40:00.000Z,PROD_173,144,8,3,386.29,53.90,109.45,657.85,0.00,37.98,2.62,returned,SHIPPED,cash,1752 Oak Ave,,TRK427456
ORD_00808,808,371,CUST_0371,2023-08-15,2023-07-23T05:51:00.000Z,PROD_091,73,3,2,188.25,131.27,110.27,506.96,0.00,8.05,0.00,CANCELLED,SHIPPED,bank_transfer,4472 Oak Ave,,TRK576764
ORD_00809,809,107,CUST_0107,10/19/2023,,PROD_179,166,3,4,107.35,392.40,999.09,323.11,0.00,12.71,17.69,processing,,bank_transfer,8163 Main St,,TRK155004
ORD_00810,810,482,CUST_0482,9/11/2023,2023-05-07T21:12:00.000Z,PROD_049,22,6,3,193.58,176.66,769.46,595.14,0.00,50.38,9.82,returned,delivered,cash,1663 Pine Rd,,TRK675691
ORD_00811,811,59,CUST_0059,9/4/2023,2023-12-09T16:45:00.000Z,PROD_047,125,5,1,260.90,397.40,976.45,442.98,17.95,41.81,0.00,CANCELLED,delivered,paypal,2535 Pine Rd,,TRK935496
ORD_00812,812,445,CUST_0445,2023-11-13,2023-09-18T07:11:00.000Z,PROD_082,108,5,5,300.77,51.21,663.15,231.66,10.00,36.66,14.55,processing,,bank_transfer,3334 Oak Ave,,TRK866561
ORD_00813,813,479,CUST_0479,2023-12-11,,PROD_119,120,7,4,190.01,229.16,643.41,703.06,8.51,7.12,0.00,CANCELLED,pending,bank_transfer,7776 Pine Rd,,TRK762754
ORD_00814,814,409,CUST_0409,10/16/2023,2023-06-21T03:53:00.000Z,PROD_018,14,9,1,509.02,321.22,57.82,490.23,0.00,43.84,29.35,delivered,CANCELLED,debit_card,907 Pine Rd,,
ORD_00815,815,404,CUST_0404,2023-07-21,2023-12-18T08:24:00.000Z,PROD_019,72,5,2,419.11,263.70,380.64,702.66,8.57,36.35,0.00,pending,returned,credit_card,1390 Oak Ave,,TRK390404
ORD_00816,816,499,CUST_0499,2023-10-18,2023-08-08T21:09:00.000Z,PROD_125,57,9,2,447.52,232.18,252.08,527.98,8.51,10.42,18.99,pending,pending,cash,9286 Main St,,
ORD_00817,817,452,CUST_0452,6/24/2023,2023-03-12T03:50:00.000Z,PROD_199,177,3,1,302.31,211.93,248.01,687.58,17.78,41.17,0.00,CANCELLED,CANCELLED,paypal,4029 Main St,,
ORD_00818,818,370,CUST_0370,,2023-02-22T18:10:00.000Z,PROD_118,62,7,1,426.22,117.82,762.51,689.51,0.00,29.97,0.00,pending,CANCELLED,paypal,9572 Main St,Special delivery instructions,TRK399439
ORD_00819,819,295,CUST_0295,12/17/2023,2023-07-19T21:58:00.000Z,PROD_009,15,1,2,226.29,255.80,801.98,400.42,14.74,44.47,16.52,SHIPPED,returned,debit_card,7206 Pine Rd,,
ORD_00820,820,447,CUST_0447,,,PROD_075,65,3,4,127.02,194.72,838.18,627.27,11.20,50.92,9.94,delivered,delivered,bank_transfer,5194 Oak Ave,Special delivery instructions,TRK230172
ORD_00821,821,144,CUST_0144,8/24/2023,2023-03-13T13:28:00.000Z,PROD_081,178,3,1,172.77,357.40,250.38,244.73,16.60,43.95,0.00,delivered,returned,credit_card,6984 Oak Ave,,TRK721384
ORD_00822,822,60,CUST_0060,3/19/2023,2023-02-15T02:14:00.000Z,PROD_019,95,5,3,224.32,344.60,180.29,132.29,16.62,50.48,16.38,returned,returned,debit_card,7286 Main St,,TRK736069
ORD_00823,823,316,CUST_0316,2023-03-24,2023-01-15T04:42:00.000Z,PROD_161,64,4,4,235.72,75.80,393.36,566.76,11.90,43.13,0.00,CANCELLED,,credit_card,4684 Main St,,TRK301019
ORD_00824,824,105,CUST_0105,5/20/2023,,PROD_139,98,9,1,186.09,360.08,983.35,812.52,16.26,42.17,0.00,delivered,,paypal,7891 Oak Ave,,TRK611957
ORD_00825,825,400,CUST_0400,10/4/2023,2023-03-13T01:57:00.000Z,PROD_120,116,8,1,140.30,408.59,643.37,490.57,21.33,12.10,21.80,returned,processing,credit_card,5302 Main St,,TRK861980
ORD_00826,826,189,CUST_0189,10/19/2023,2023-06-08T19:40:00.000Z,PROD_192,70,10,5,361.98,353.46,443.03,47.37,8.88,21.12,0.00,processing,returned,cash,997 Main St,,TRK313531
ORD_00827,827,202,CUST_0202,4/2/2023,,PROD_086,181,6,5,369.93,48.13,1043.79,138.27,0.00,11.58,4.28,pending,pending,debit_card,1720 Pine Rd,,
ORD_00828,828,37,CUST_0037,7/23/2023,2023-09-24T20:15:00.000Z,PROD_084,48,3,5,289.61,191.38,902.42,203.24,9.80,48.52,0.00,delivered,returned,cash,6036 Pine Rd,,TRK939812
ORD_00829,829,275,CUST_0275,2023-12-07,,PROD_128,60,6,2,94.33,217.14,756.29,828.19,13.63,18.69,0.00,returned,CANCELLED,credit_card,2684 Pine Rd,Special delivery instructions,
ORD_00830,830,14,CUST_0014,4/4/2023,,PROD_088,63,9,4,264.50,30.39,646.05,636.99,9.63,45.74,0.00,CANCELLED,processing,credit_card,575 Pine Rd,,TRK363241
ORD_00831,831,35,CUST_0035,2023-12-21,2023-07-10T21:05:00.000Z,PROD_021,130,3,3,488.49,239.60,512.82,666.73,24.67,51.27,0.00,returned,returned,cash,4327 Pine Rd,,TRK525401
ORD_00832,832,137,CUST_0137,1/11/2023,2023-07-11T14:18:00.000Z,PROD_168,112,3,4,192.11,206.56,289.12,778.09,15.76,37.13,0.00,,,cash,5823 Main St,,TRK816614
ORD_00833,833,309,CUST_0309,2023-11-15,,PROD_089,195,6,4,482.31,94.03,922.77,508.67,0.00,12.67,0.00,pending,pending,paypal,5940 Pine Rd,,TRK926829
ORD_00834,834,47,CUST_0047,2023-09-17,2023-03-16T05:22:00.000Z,PROD_148,39,6,5,381.58,249.48,421.55,240.89,7.17,37.32,0.00,returned,returned,credit_card,6320 Main St,,TRK395951
ORD_00835,835,189,CUST_0189,,2023-02-01T02:00:00.000Z,PROD_184,87,3,3,42.89,269.37,260.28,57.41,0.00,13.78,0.00,delivered,CANCELLED,cash,1083 Pine Rd,Special delivery instructions,
ORD_00836,836,247,CUST_0247,,,PROD_137,109,4,3,467.52,54.51,721.08,730.92,5.03,51.69,19.48,,SHIPPED,debit_card,4194 Oak Ave,,TRK913318
ORD_00837,837,373,CUST_0373,7/12/2023,2023-06-13T10:50:00.000Z,PROD_021,7,3,5,85.97,303.69,631.97,211.17,0.00,35.67,47.69,,processing,paypal,1816 Main St,,
ORD_00838,838,70,CUST_0070,2023-05-03,,PROD_015,175,9,3,181.09,32.35,475.52,126.60,10.28,8.79,0.00,pending,delivered,credit_card,1702 Oak Ave,,TRK368214
ORD_00839,839,215,CUST_0215,3/19/2023,2023-11-08T18:34:00.000Z,PROD_151,118,4,3,374.21,272.18,788.67,733.93,16.60,2.89,17.35,returned,processing,cash,8623 Oak Ave,,TRK312067
ORD_00840,840,464,CUST_0464,1/16/2023,,PROD_104,93,1,5,220.08,69.99,170.04,563.98,19.48,2.39,0.00,CANCELLED,processing,bank_transfer,9445 Main St,Special delivery instructions,TRK791557
ORD_00841,841,350,CUST_0350,2023-08-23,2023-04-25T21:30:00.000Z,PROD_128,132,9,1,336.60,143.18,137.20,461.23,0.00,13.44,0.00,delivered,returned,debit_card,6338 Pine Rd,,
ORD_00842,842,434,CUST_0434,2023-12-21,,PROD_129,14,6,1,228.16,335.77,836.87,657.97,14.33,21.25,0.00,pending,delivered,debit_card,3290 Main St,,
ORD_00843,843,408,CUST_0408,2023-03-27,,PROD_029,88,5,3,277.78,31.98,763.04,559.77,22.43,25.25,0.00,,delivered,paypal,628 Oak Ave,,TRK384533
ORD_00844,844,408,CUST_0408,10/24/2023,2023-01-18T11:35:00.000Z,PROD_040,181,4,2,68.14,411.15,607.21,150.36,0.00,35.43,29.94,,returned,credit_card,8336 Main St,,TRK238562
ORD_00845,845,94,CUST_0094,2023-12-18,2023-06-06T03:16:00.000Z,PROD_101,184,2,1,193.38,331.39,778.34,799.08,0.00,7.82,0.00,returned,processing,bank_transfer,3495 Main St,,
ORD_00846,846,112,CUST_0112,7/24/2023,,PROD_192,77,3,2,340.68,361.99,342.92,833.38,10.21,15.83,2.09,processing,returned,paypal,3414 Main St,,TRK721993
ORD_00847,847,430,CUST_0430,,2023-12-23T04:11:00.000Z,PROD_114,108,8,3,331.34,217.47,612.12,128.48,0.00,29.65,0.00,SHIPPED,SHIPPED,credit_card,2996 Oak Ave,,TRK556481
ORD_00848,848,45,CUST_0045,1/4/2023,,PROD_033,71,3,2,252.66,397.93,542.84,323.67,5.45,12.90,0.00,SHIPPED,delivered,bank_transfer,9852 Pine Rd,,TRK907223
ORD_00849,849,452,CUST_0452,2023-02-22,2023-02-09T13:52:00.000Z,PROD_094,55,9,3,372.97,109.09,176.68,428.32,19.53,45.86,0.00,SHIPPED,processing,bank_transfer,5887 Main St,,TRK971793
ORD_00850,850,139,CUST_0139,6/24/2023,2023-08-18T00:44:00.000Z,PROD_031,170,10,5,396.12,98.00,369.19,782.99,0.00,7.17,0.00,returned,processing,cash,3878 Main St,,TRK884513
ORD_00851,851,304,CUST_0304,2023-11-15,2023-05-21T00:04:00.000Z,PROD_054,36,1,2,196.45,186.40,896.66,679.55,5.48,21.00,0.00,delivered,processing,bank_transfer,6387 Oak Ave,Special delivery instructions,
ORD_00852,852,407,CUST_0407,,2023-07-16T17:55:00.000Z,PROD_122,165,4,4,195.60,182.41,373.44,738.32,0.00,19.22,31.58,,SHIPPED,debit_card,8197 Main St,Special delivery instructions,
ORD_00853,853,48,CUST_0048,9/24/2023,2023-11-19T07:29:00.000Z,PROD_070,73,7,3,323.97,57.85,938.71,210.51,11.43,34.13,0.00,processing,delivered,paypal,6838 Main St,,
ORD_00854,854,156,CUST_0156,2023-04-08,2023-04-09T09:41:00.000Z,PROD_187,172,8,2,200.35,390.01,680.41,491.15,11.19,29.06,0.00,,,bank_transfer,9093 Pine Rd,Special delivery instructions,
ORD_00855,855,336,CUST_0336,7/3/2023,2023-04-24T12:45:00.000Z,PROD_077,84,6,3,266.66,240.27,384.03,570.08,0.00,41.88,0.00,returned,SHIPPED,credit_card,783 Main St,,
ORD_00856,856,85,CUST_0085,,2023-05-11T13:41:00.000Z,PROD_021,122,8,3,10.77,153.85,642.27,784.75,0.00,35.79,0.00,CANCELLED,,bank_transfer,697 Main St,,TRK882014
ORD_00857,857,206,CUST_0206,9/2/2023,2023-12-25T07:18:00.000Z,PROD_153,177,3,1,197.87,343.69,183.68,811.48,22.28,29.10,0.00,pending,processing,debit_card,3777 Oak Ave,,TRK538598
ORD_00858,858,188,CUST_0188,2023-04-08,2023-01-23T23:39:00.000Z,PROD_112,117,9,2,295.09,191.81,794.23,148.40,11.77,13.34,37.09,SHIPPED,pending,debit_card,1292 Oak Ave,,TRK637231
ORD_00859,859,281,CUST_0281,3/23/2023,2023-03-22T08:55:00.000Z,PROD_061,150,6,2,187.31,272.54,807.33,440.87,15.38,31.06,0.00,,SHIPPED,debit_card,5906 Oak Ave,Special delivery instructions,
ORD_00860,860,186,CUST_0186,2023-10-31,2023-06-12T20:15:00.000Z,PROD_037,90,9,4,355.79,24.00,97.01,350.35,18.33,44.36,49.89,,pending,debit_card,1721 Pine Rd,,
ORD_00861,861,421,CUST_0421,2023-11-24,,PROD_167,43,4,4,20.27,197.50,626.51,808.20,16.53,48.56,37.35,processing,processing,paypal,7196 Main St,Special delivery instructions,
ORD_00862,862,319,CUST_0319,9/18/2023,2023-06-06T09:28:00.000Z,PROD_178,109,8,3,14.60,266.76,196.62,693.12,24.01,49.66,0.00,processing,pending,bank_transfer,167 Oak Ave,,TRK561318
ORD_00863,863,174,CUST_0174,2023-02-05,2023-10-02T00:31:00.000Z,PROD_034,162,5,1,370.96,22.84,820.97,142.82,0.00,26.03,0.00,,SHIPPED,cash,8075 Oak Ave,Special delivery instructions,
ORD_00864,864,16,CUST_0016,7/18/2023,2023-08-09T08:54:00.000Z,PROD_160,17,10,4,445.82,241.18,565.21,388.42,15.48,15.55,0.00,delivered,pending,paypal,9252 Oak Ave,,
ORD_00865,865,66,CUST_0066,3/26/2023,2023-06-08T14:07:00.000Z,PROD_055,16,8,2,121.35,352.48,971.06,204.13,19.27,17.98,0.00,returned,SHIPPED,debit_card,3548 Main St,,TRK114551
ORD_00866,866,237,CUST_0237,2023-09-19,2023-07-13T03:32:00.000Z,PROD_118,87,1,5,169.78,256.60,565.80,402.47,19.36,11.64,0.00,pending,returned,paypal,3835 Main St,Special delivery instructions,TRK345758
ORD_00867,867,293,CUST_0293,1/4/2023,2023-07-02T12:02:00.000Z,PROD_004,126,8,3,26.73,168.97,735.75,508.67,0.00,2.18,0.00,SHIPPED,CANCELLED,debit_card,1441 Oak Ave,,
ORD_00868,868,291,CUST_0291,2023-02-11,2023-11-16T11:40:00.000Z,PROD_164,174,2,1,329.08,303.52,916.16,130.57,15.74,19.98,0.00,,CANCELLED,paypal,8517 Oak Ave,,
ORD_00869,869,254,CUST_0254,2023-03-15,2023-10-05T14:03:00.000Z,PROD_117,9,9,2,46.69,247.44,496.82,205.57,9.81,48.90,15.72,CANCELLED,,credit_card,4217 Pine Rd,Special delivery instructions,TRK657933
ORD_00870,870,412,CUST_0412,2023-10-01,2023-12-28T17:10:00.000Z,PROD_017,30,10,3,67.94,376.74,130.26,763.82,0.00,25.13,20.77,returned,processing,credit_card,911 Main St,,
ORD_00871,871,280,CUST_0280,10/12/2023,2023-01-23T21:16:00.000Z,PROD_175,55,4,3,137.36,192.05,644.55,721.14,17.63,30.55,8.09,returned,pending,cash,7296 Pine Rd,,TRK222797
ORD_00872,872,220,CUST_0220,6/2/2023,2023-09-13T02:45:00.000Z,PROD_115,168,10,4,152.97,223.64,671.35,743.12,9.25,20.84,0.00,,SHIPPED,paypal,706 Pine Rd,,TRK220331
ORD_00873,873,342,CUST_0342,2023-11-06,2023-07-09T08:57:00.000Z,PROD_116,83,8,4,334.53,256.04,1038.72,91.44,22.86,19.16,48.93,returned,,cash,3878 Main St,,
ORD_00874,874,77,CUST_0077,7/3/2023,2023-01-25T11:38:00.000Z,PROD_194,71,2,2,295.31,33.94,879.52,305.74,23.70,40.82,0.00,returned,delivered,cash,8092 Main St,,TRK233386
ORD_00875,875,264,CUST_0264,6/4/2023,2023-08-18T21:13:00.000Z,PROD_081,84,9,4,283.47,320.44,374.97,59.13,0.00,15.44,0.00,,processing,debit_card,1491 Main St,,TRK988502
ORD_00876,876,497,CUST_0497,10/8/2023,2023-04-26T05:06:00.000Z,PROD_072,31,5,4,198.04,47.46,899.18,469.41,0.00,29.20,0.00,delivered,CANCELLED,bank_transfer,3769 Pine Rd,,
ORD_00877,877,402,CUST_0402,2/27/2023,2023-12-15T15:13:00.000Z,PROD_039,79,2,5,478.62,24.80,750.79,505.93,6.83,18.13,0.00,returned,pending,paypal,921 Oak Ave,,TRK891459
ORD_00878,878,35,CUST_0035,2023-02-27,,PROD_129,99,1,2,228.82,65.13,960.07,269.67,0.00,50.32,0.00,SHIPPED,SHIPPED,cash,6415 Pine Rd,,TRK376806
ORD_00879,879,269,CUST_0269,2023-11-11,2023-07-26T16:37:00.000Z,PROD_021,187,6,3,416.08,308.20,649.64,594.76,12.09,45.08,0.00,pending,,bank_transfer,7433 Oak Ave,,TRK553376
ORD_00880,880,358,CUST_0358,2023-08-10,2023-08-03T13:55:00.000Z,PROD_154,21,4,2,170.04,281.46,115.11,369.82,0.00,11.63,0.00,pending,SHIPPED,paypal,1307 Main St,,TRK570559
ORD_00881,881,28,CUST_0028,1/5/2023,,PROD_127,127,5,4,34.28,145.12,798.67,243.92,15.45,40.74,0.00,,pending,cash,7274 Oak Ave,,
ORD_00882,882,224,CUST_0224,7/8/2023,2023-11-07T05:22:00.000Z,PROD_120,183,7,2,397.55,171.10,850.33,415.18,21.80,36.49,0.00,SHIPPED,CANCELLED,debit_card,8494 Pine Rd,,TRK717911
ORD_00883,883,8,CUST_0008,11/25/2023,2023-01-19T15:27:00.000Z,PROD_114,16,5,4,424.72,37.36,155.69,407.78,0.00,50.76,0.00,pending,pending,cash,8819 Oak Ave,,TRK235292
ORD_00884,884,81,CUST_0081,11/28/2023,2023-04-03T03:27:00.000Z,PROD_002,183,1,2,500.28,239.11,206.45,350.96,20.88,43.36,41.52,pending,returned,credit_card,7497 Main St,,TRK548926
ORD_00885,885,143,CUST_0143,5/14/2023,2023-03-28T08:13:00.000Z,PROD_035,187,5,1,359.74,54.87,309.16,837.22,19.77,2.01,0.00,CANCELLED,pending,credit_card,8775 Oak Ave,Special delivery instructions,
ORD_00886,886,266,CUST_0266,2/2/2023,2023-03-15T19:13:00.000Z,PROD_185,114,3,5,39.23,399.29,503.72,558.35,0.00,5.11,43.44,CANCELLED,,bank_transfer,722 Main St,,
ORD_00887,887,203,CUST_0203,2023-10-23,2023-05-05T16:42:00.000Z,PROD_078,94,10,5,358.74,214.44,692.18,376.69,22.95,40.61,0.00,returned,returned,cash,8513 Oak Ave,,
ORD_00888,888,229,CUST_0229,2023-08-01,2023-10-05T01:54:00.000Z,PROD_123,23,2,3,173.36,350.65,1029.61,482.26,13.18,19.18,0.62,pending,delivered,cash,3482 Pine Rd,,TRK690596
ORD_00889,889,189,CUST_0189,8/24/2023,2023-07-28T03:08:00.000Z,PROD_115,186,9,3,446.78,360.97,987.64,220.76,15.57,11.45,0.00,delivered,SHIPPED,credit_card,2078 Oak Ave,,TRK459744
ORD_00890,890,62,CUST_0062,2023-05-21,,PROD_004,30,10,1,58.17,405.52,253.05,113.10,15.61,4.53,4.44,delivered,processing,debit_card,1794 Main St,Special delivery instructions,TRK274350
ORD_00891,891,242,CUST_0242,1/20/2023,2023-04-08T08:50:00.000Z,PROD_197,92,2,5,388.68,236.02,242.02,629.17,14.48,27.93,0.00,processing,returned,paypal,9133 Oak Ave,,TRK290244
ORD_00892,892,187,CUST_0187,10/23/2023,2023-11-11T11:47:00.000Z,PROD_007,171,5,1,396.46,15.06,480.36,825.80,0.00,3.51,0.00,processing,delivered,credit_card,4581 Main St,Special delivery instructions,TRK206058
ORD_00893,893,348,CUST_0348,10/28/2023,2023-01-20T21:21:00.000Z,PROD_093,148,3,3,90.07,55.92,975.27,105.14,13.73,22.06,45.46,pending,processing,cash,9910 Oak Ave,,
ORD_00894,894,330,CUST_0330,10/5/2023,2023-11-23T16:34:00.000Z,PROD_085,156,3,3,493.71,292.94,1039.82,78.89,0.00,38.44,5.66,returned,processing,debit_card,4222 Main St,,TRK340914
ORD_00895,895,150,CUST_0150,2023-04-26,2023-11-26T23:36:00.000Z,PROD_133,62,3,3,13.13,241.35,614.43,179.00,8.78,31.15,15.77,,,debit_card,5897 Pine Rd,,TRK970409
ORD_00896,896,478,CUST_0478,9/13/2023,2023-09-17T22:04:00.000Z,PROD_050,63,6,2,356.09,232.18,107.20,277.00,14.22,2.15,36.29,CANCELLED,delivered,paypal,8673 Main St,,
ORD_00897,897,381,CUST_0381,8/25/2023,2023-09-20T19:10:00.000Z,PROD_021,56,9,4,314.68,329.50,270.63,791.31,8.77,49.21,0.00,,SHIPPED,paypal,2252 Oak Ave,,TRK268334
ORD_00898,898,265,CUST_0265,,2023-09-18T23:28:00.000Z,PROD_095,54,1,2,241.34,275.25,81.52,488.25,10.08,50.52,29.41,,delivered,debit_card,2189 Pine Rd,,TRK247764
ORD_00899,899,416,CUST_0416,7/5/2023,,PROD_140,118,9,4,53.55,148.60,795.06,526.86,5.53,10.32,0.00,processing,delivered,paypal,5747 Oak Ave,,
ORD_00900,900,348,CUST_0348,5/25/2023,2023-08-12T15:58:00.000Z,PROD_039,49,2,4,88.67,257.51,708.46,175.36,0.00,3.38,0.00,,SHIPPED,credit_card,8484 Main St,Special delivery instructions,
ORD_00901,901,53,CUST_0053,3/14/2023,,PROD_169,17,5,4,285.15,354.35,919.67,769.95,0.00,15.80,29.99,returned,processing,bank_transfer,7574 Pine Rd,,TRK127737
ORD_00902,902,74,CUST_0074,2/1/2023,2023-02-21T11:29:00.000Z,PROD_148,98,1,4,374.74,300.39,807.57,683.26,20.75,44.46,0.00,processing,pending,bank_transfer,2756 Oak Ave,,TRK167491
ORD_00903,903,285,CUST_0285,5/12/2023,,PROD_191,63,9,3,429.45,221.67,501.62,383.16,21.51,21.86,0.00,,CANCELLED,cash,4925 Oak Ave,,
ORD_00904,904,26,CUST_0026,,,PROD_034,153,6,5,193.64,144.14,613.81,225.78,11.78,22.21,0.00,returned,processing,paypal,5325 Pine Rd,,
ORD_00905,905,63,CUST_0063,7/10/2023,2023-09-18T09:13:00.000Z,PROD_195,7,9,3,288.98,305.77,159.43,231.60,0.00,24.83,0.00,returned,processing,credit_card,7814 Main St,,TRK727322
ORD_00906,906,186,CUST_0186,2023-01-15,2023-05-17T19:58:00.000Z,PROD_101,170,9,3,471.54,266.23,396.16,163.43,0.00,25.46,0.00,SHIPPED,CANCELLED,cash,6043 Pine Rd,,TRK472050
ORD_00907,907,187,CUST_0187,11/9/2023,2023-09-21T07:57:00.000Z,PROD_008,186,9,5,30.20,219.52,513.38,311.01,19.28,2.97,0.00,SHIPPED,delivered,paypal,1742 Pine Rd,,
